,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000214919.jpg,13,white container on wood table,5,full_sample,1556320900683,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top left image displays a dish with meat and vegetables, served on a bed of rice.""",top left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom left,top left,"['\nRound 11', '\nTarget: top left. Message: ASSISTANT: ""The top left image displays a dish with meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 11', '\nWhich image is this message referring to: ""The top left image displays a dish with meat and vegetables, served on a bed of rice.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""The top left image showcases a dish with meat and vegetables, served on a bed of rice."" is referring to bottom left.']"
11,11,2,COCO_val2014_000000159716.jpg,13,1 carrot 1 broccoli,4,full_sample,1556320917530,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a",top right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom right,top right,"['\nRound 12', '\nTarget: top right. Message: ASSISTANT: ""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 12', '\nWhich image is this message referring to: ""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a? ASSISTANT: top right</s></s>', 'USER: wrong, ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on is referring to bottom right.']"
12,12,3,COCO_val2014_000000256660.jpg,13,3 carrots gravy on meat,5,full_sample,1556320933828,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom right image presents a plate of meat and vegetables, served with a side of rice.""",bottom right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top right,bottom right,"['\nRound 13', '\nTarget: bottom right. Message: ASSISTANT: ""The bottom right image presents a plate of meat and vegetables, served with a side of rice.""</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 13', '\nWhich image is this message referring to: ""The bottom right image presents a plate of meat and vegetables, served with a side of rice.""? ASSISTANT: bottom right</s></s>', 'USER: wrong, ""The bottom right image displays a plate of meat and vegetables, served with a side of rice."" is referring to top right.']"
13,13,3,COCO_val2014_000000214919.jpg,13,white container; wood table,4,full_sample,1556320955263,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top left image displays a dish with meat and vegetables, served on a bed of rice.""",top left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom left,top left,"['\nRound 14', '\nTarget: top left. Message: ASSISTANT: ""The top left image displays a dish with meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 14', '\nWhich image is this message referring to: ""The top left image displays a dish with meat and vegetables, served on a bed of rice.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""The top left image showcases a dish with meat and vegetables, served on a bed of rice."" is referring to bottom left.']"
14,14,3,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320966559,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom left image showcases a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""",bottom left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top left,bottom left,"['\nRound 15', '\nTarget: bottom left. Message: ASSISTANT: ""The bottom left image showcases a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: ""The bottom left image showcases a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""? ASSISTANT: bottom left</s></s>', 'USER: wrong, ""The bottom left image presents a delicious bowl of soup, filled with chunks of meat and vegetables, served on a bed of rice is referring to top left.']"
15,15,3,COCO_val2014_000000159716.jpg,13,"1 carrot, 1 broccoli",4,full_sample,1556320985676,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on",top right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom right,top right,"['\nRound 16', '\nTarget: top right. Message: ASSISTANT: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on? ASSISTANT: top right</s></s>', 'USER: wrong, ""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a is referring to bottom right.']"
16,16,4,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320995211,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""",bottom left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top left,bottom left,"['\nRound 17', '\nTarget: bottom left. Message: ASSISTANT: ""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 17', '\nWhich image is this message referring to: ""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""? ASSISTANT: bottom left</s></s>', 'USER: wrong, ""The bottom left image presents a delicious bowl of soup, filled with chunks of meat and vegetables, served on a bed of rice is referring to top left.']"
17,17,4,COCO_val2014_000000256660.jpg,13,3 carrots gravy meat,4,full_sample,1556321011554,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""",bottom right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top right,bottom right,"['\nRound 18', '\nTarget: bottom right. Message: ASSISTANT: ""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 18', '\nWhich image is this message referring to: ""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""? ASSISTANT: bottom right</s></s>', 'USER: wrong, ""The bottom right image presents a plate of meat and vegetables, served with a side of rice."" is referring to top right.']"
18,18,4,COCO_val2014_000000159716.jpg,13,"1 carrot,1 broccoli",3,full_sample,1556321031309,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on",top right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom right,top right,"['\nRound 19', '\nTarget: top right. Message: ASSISTANT: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 19', '\nWhich image is this message referring to: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on? ASSISTANT: top right</s></s>', 'USER: wrong, ""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a is referring to bottom right.']"
19,19,4,COCO_val2014_000000214919.jpg,13,"white container, wood table",4,full_sample,1556321048328,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""",top left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom left,top left,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: ""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 20', '\nWhich image is this message referring to: ""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""The top left image displays a dish with meat and vegetables, served on a bed of rice."" is referring to bottom left.']"
20,20,5,COCO_val2014_000000159716.jpg,13,"1 carrot, 1 broccoli",4,full_sample,1556321064360,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on",top right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom right,top right,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 21', '\nWhich image is this message referring to: ""The top right image showcases a stir-fry with chunks of beef and a medley of colorful vegetables, served on? ASSISTANT: top right</s></s>', 'USER: wrong, ""The top right image displays a stir-fry with chunks of beef and a medley of colorful vegetables, served on a is referring to bottom right.']"
21,21,5,COCO_val2014_000000214919.jpg,13,"white container, wood table",4,full_sample,1556321079359,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""",top left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",bottom left,top left,"['\nRound 22', '\nTarget: top left. Message: ASSISTANT: ""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 22', '\nWhich image is this message referring to: ""The top left image showcases a dish with meat and vegetables, served on a bed of rice.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""The top left image displays a dish with meat and vegetables, served on a bed of rice."" is referring to bottom left.']"
22,22,5,COCO_val2014_000000256660.jpg,13,3 carrots gravy meet,4,full_sample,1556321093633,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""",bottom right,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top right,bottom right,"['\nRound 23', '\nTarget: bottom right. Message: ASSISTANT: ""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 23', '\nWhich image is this message referring to: ""The bottom right image displays a plate of meat and vegetables, served with a side of rice.""? ASSISTANT: bottom right</s></s>', 'USER: wrong, ""The bottom right image presents a plate of meat and vegetables, served with a side of rice."" is referring to top right.']"
23,23,5,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556321102666,target,True,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg']","""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""",bottom left,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000214919.jpg', 'COCO_val2014_000000159716.jpg']",top left,bottom left,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: ""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 24', '\nWhich image is this message referring to: ""The bottom left image displays a bowl of soup with chunks of meat and vegetables, served on a bed of rice.""? ASSISTANT: bottom left</s></s>', 'USER: wrong, ""The bottom left image presents a delicious bowl of soup, filled with chunks of meat and vegetables, served on a bed of rice is referring to top left.']"
