,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000102478.jpg,29,You can see the pitchers mound and home plate,9,full_sample,1555373777772,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The pitcher is throwing the ball.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,top left,"['\nRound 11', '\nTarget: bottom left. Message: ASSISTANT: The pitcher is throwing the ball.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 11', '\nWhich image is this message referring to: The pitcher is throwing the ball.? ASSISTANT: top left</s></s>', 'USER: wrong, The pitcher is throwing the ball. is referring to bottom left.']"
11,11,2,COCO_val2014_000000377588.jpg,29,There's a logo for a soda company,7,full_sample,1555373791460,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The runner is sliding into home plate.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,bottom right,"['\nRound 12', '\nTarget: top right. Message: ASSISTANT: The runner is sliding into home plate.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 12', '\nWhich image is this message referring to: The runner is sliding into home plate.? ASSISTANT: bottom right</s></s>', 'USER: wrong, The runner is sliding into home plate. is referring to top left.']"
12,12,3,COCO_val2014_000000124712.jpg,29,They are sitting in chairs,5,full_sample,1555373807948,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The umpire is calling a strike.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 13', '\nTarget: bottom right. Message: ASSISTANT: The umpire is calling a strike.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 13', '\nWhich image is this message referring to: The umpire is calling a strike.? ASSISTANT: top right</s></s>', 'USER: wrong, The umpire is calling a strike. is referring to bottom right.']"
13,13,3,COCO_val2014_000000541123.jpg,29,You can see the scoreboard,5,full_sample,1555373820126,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The batter is at the plate.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,top left,"['\nRound 14', '\nTarget: top left. Message: ASSISTANT: The batter is at the plate.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 14', '\nWhich image is this message referring to: The batter is at the plate.? ASSISTANT: top left</s></s>', 'USER: wrong, The batter is at the plate. is referring to top right.']"
14,14,3,COCO_val2014_000000102478.jpg,29,"The ball is in the air, The batter is about to swing",12,full_sample,1555373848932,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The pitcher is winding up for the pitch.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,top left,"['\nRound 15', '\nTarget: bottom left. Message: ASSISTANT: The pitcher is winding up for the pitch.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 15', '\nWhich image is this message referring to: The pitcher is winding up for the pitch.? ASSISTANT: top left</s></s>', 'USER: wrong, The pitcher is winding up for the pitch. is referring to bottom left.']"
15,15,3,COCO_val2014_000000377588.jpg,29,The umpire is looking at the slider,7,full_sample,1555373866161,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The runner is rounding third base.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,bottom right,"['\nRound 16', '\nTarget: top right. Message: ASSISTANT: The runner is rounding third base.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: The runner is rounding third base.? ASSISTANT: bottom right</s></s>', 'USER: wrong, The runner is rounding third base. is referring to top left.']"
16,16,4,COCO_val2014_000000541123.jpg,29,They are all wearing white shorts,6,full_sample,1555373878660,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The batter is waiting for the pitch.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,top right,"['\nRound 17', '\nTarget: top left. Message: ASSISTANT: The batter is waiting for the pitch.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 17', '\nWhich image is this message referring to: The batter is waiting for the pitch.? ASSISTANT: top right</s></s>', 'USER: correct.']"
17,17,4,COCO_val2014_000000102478.jpg,29,The batter is about to swing,6,full_sample,1555373893268,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The pitcher is throwing the ball.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,top left,"['\nRound 18', '\nTarget: bottom left. Message: ASSISTANT: The pitcher is throwing the ball.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 18', '\nWhich image is this message referring to: The pitcher is throwing the ball.? ASSISTANT: top left</s></s>', 'USER: wrong, The pitcher is throwing the ball. is referring to bottom left.']"
18,18,4,COCO_val2014_000000124712.jpg,29,"A guy is wearing a white hat, And a white shirt",11,full_sample,1555373913893,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The umpire is watching the pitch.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 19', '\nTarget: bottom right. Message: ASSISTANT: The umpire is watching the pitch.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 19', '\nWhich image is this message referring to: The umpire is watching the pitch.? ASSISTANT: top right</s></s>', 'USER: wrong, The umpire is watching the pitch. is referring to bottom right.']"
19,19,4,COCO_val2014_000000377588.jpg,29,"You can see the outfield, You can see the green wall",11,full_sample,1555373935424,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The runner is sliding into home plate.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,bottom right,"['\nRound 20', '\nTarget: top right. Message: ASSISTANT: The runner is sliding into home plate.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 20', '\nWhich image is this message referring to: The runner is sliding into home plate.? ASSISTANT: bottom right</s></s>', 'USER: wrong, The runner is sliding into home plate. is referring to top left.']"
20,20,5,COCO_val2014_000000124712.jpg,29,A kid is holding a bat,6,full_sample,1555373956115,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The umpire is calling a strike.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom right,top right,"['\nRound 21', '\nTarget: bottom right. Message: ASSISTANT: The umpire is calling a strike.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 21', '\nWhich image is this message referring to: The umpire is calling a strike.? ASSISTANT: top right</s></s>', 'USER: wrong, The umpire is calling a strike. is referring to bottom right.']"
21,21,5,COCO_val2014_000000102478.jpg,29,The grass is mowed in circles,6,full_sample,1555373974180,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The pitcher is winding up for the pitch.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",bottom left,top left,"['\nRound 22', '\nTarget: bottom left. Message: ASSISTANT: The pitcher is winding up for the pitch.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 22', '\nWhich image is this message referring to: The pitcher is winding up for the pitch.? ASSISTANT: top left</s></s>', 'USER: wrong, The pitcher is winding up for the pitch. is referring to bottom left.']"
22,22,5,COCO_val2014_000000377588.jpg,29,The pitcher is looking towards the green wall,8,full_sample,1555373998528,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The runner is rounding third base.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top left,bottom right,"['\nRound 23', '\nTarget: top right. Message: ASSISTANT: The runner is rounding third base.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 23', '\nWhich image is this message referring to: The runner is rounding third base.? ASSISTANT: bottom right</s></s>', 'USER: wrong, The runner is rounding third base. is referring to top left.']"
23,23,5,COCO_val2014_000000541123.jpg,29,"There is a net in the middle of the game, The net has a white top",16,full_sample,1555374020195,target,True,"['COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",The batter is at the plate.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000124712.jpg']",top right,top right,"['\nRound 24', '\nTarget: top left. Message: ASSISTANT: The batter is at the plate.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 24', '\nWhich image is this message referring to: The batter is at the plate.? ASSISTANT: top right</s></s>', 'USER: correct.']"
