,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000102478.jpg,29,You can see the pitchers mound and home plate,9,full_sample,1555373777772,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom right.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom right,bottom right.,"['\nRound 11', '\nTarget: top right. Message: ASSISTANT: Bottom right.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 11', '\nWhich image is this message referring to: Bottom right.? ASSISTANT: bottom right.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
11,11,2,COCO_val2014_000000377588.jpg,29,There's a logo for a soda company,7,full_sample,1555373791460,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom right.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top left,bottom right.,"['\nRound 12', '\nTarget: bottom right. Message: ASSISTANT: Bottom right.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 12', '\nWhich image is this message referring to: Bottom right.? ASSISTANT: bottom right.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
12,12,3,COCO_val2014_000000124712.jpg,29,They are sitting in chairs,5,full_sample,1555373807948,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top right,bottom left.,"['\nRound 13', '\nTarget: top left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 13', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
13,13,3,COCO_val2014_000000541123.jpg,29,You can see the scoreboard,5,full_sample,1555373820126,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom left,bottom left.,"['\nRound 14', '\nTarget: bottom left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 14', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
14,14,3,COCO_val2014_000000102478.jpg,29,"The ball is in the air, The batter is about to swing",12,full_sample,1555373848932,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom right.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom right,bottom right.,"['\nRound 15', '\nTarget: top right. Message: ASSISTANT: Bottom right.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 15', '\nWhich image is this message referring to: Bottom right.? ASSISTANT: bottom right.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
15,15,3,COCO_val2014_000000377588.jpg,29,The umpire is looking at the slider,7,full_sample,1555373866161,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom right.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top left,bottom right.,"['\nRound 16', '\nTarget: bottom right. Message: ASSISTANT: Bottom right.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 16', '\nWhich image is this message referring to: Bottom right.? ASSISTANT: bottom right.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
16,16,4,COCO_val2014_000000541123.jpg,29,They are all wearing white shorts,6,full_sample,1555373878660,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom left,bottom left.,"['\nRound 17', '\nTarget: bottom left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 17', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
17,17,4,COCO_val2014_000000102478.jpg,29,The batter is about to swing,6,full_sample,1555373893268,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom right,bottom left.,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 18', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
18,18,4,COCO_val2014_000000124712.jpg,29,"A guy is wearing a white hat, And a white shirt",11,full_sample,1555373913893,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top right,bottom left.,"['\nRound 19', '\nTarget: top left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 19', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
19,19,4,COCO_val2014_000000377588.jpg,29,"You can see the outfield, You can see the green wall",11,full_sample,1555373935424,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top left,bottom left.,"['\nRound 20', '\nTarget: bottom right. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 20', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
20,20,5,COCO_val2014_000000124712.jpg,29,A kid is holding a bat,6,full_sample,1555373956115,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,top left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top right,bottom left.,"['\nRound 21', '\nTarget: top left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 21', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
21,21,5,COCO_val2014_000000102478.jpg,29,The grass is mowed in circles,6,full_sample,1555373974180,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,top right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom right,bottom left.,"['\nRound 22', '\nTarget: top right. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 22', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
22,22,5,COCO_val2014_000000377588.jpg,29,The pitcher is looking towards the green wall,8,full_sample,1555373998528,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,bottom right,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",top left,bottom left.,"['\nRound 23', '\nTarget: bottom right. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 23', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
23,23,5,COCO_val2014_000000541123.jpg,29,"There is a net in the middle of the game, The net has a white top",16,full_sample,1555374020195,target,True,"['COCO_val2014_000000124712.jpg', 'COCO_val2014_000000102478.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000377588.jpg']",Bottom left.,bottom left,"['COCO_val2014_000000377588.jpg', 'COCO_val2014_000000124712.jpg', 'COCO_val2014_000000541123.jpg', 'COCO_val2014_000000102478.jpg']",bottom left,bottom left.,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: Bottom left.</s></s>', ""USER: the listener didn't give a valid answer.""]","['\nRound 24', '\nWhich image is this message referring to: Bottom left.? ASSISTANT: bottom left.</s></s>', 'USER: invalid answer. Answer must be one of top left, top right, bottom left, bottom right.']"
