,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
12,12,3,COCO_val2014_000000548523.jpg,43,Black / grey exterior,4,full_sample,1555374635577,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom right,top right,"['\nRound 13', '\nTarget: top right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 13', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom right.']"
13,13,3,COCO_val2014_000000027285.jpg,43,White refrigerator / wood panel,5,full_sample,1555374654689,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top right,bottom right,"['\nRound 14', '\nTarget: bottom right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 14', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top right.']"
14,14,3,COCO_val2014_000000454907.jpg,43,Wood drawers and cabinets,4,full_sample,1555374681386,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top left,top right,"['\nRound 15', '\nTarget: top left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 15', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top left.']"
15,15,3,COCO_val2014_000000053697.jpg,43,"Old, old stove",3,full_sample,1555374695857,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom left,top left,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 16', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top left</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom left.']"
16,16,4,COCO_val2014_000000027285.jpg,43,White refrigerator / Wood panel in background,7,full_sample,1555374739961,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top right,bottom left,"['\nRound 17', '\nTarget: bottom right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 17', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top right.']"
17,17,4,COCO_val2014_000000548523.jpg,43,Black / grey exterior,4,full_sample,1555374758726,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom right,top right,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 18', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom right.']"
18,18,4,COCO_val2014_000000053697.jpg,43,"Old, old stove",3,full_sample,1555374774133,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom left,bottom right,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 19', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom left.']"
19,19,4,COCO_val2014_000000454907.jpg,43,Wood paneled drawers and cabinets,5,full_sample,1555374817578,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top left,bottom left,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 20', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top left.']"
20,20,5,COCO_val2014_000000548523.jpg,43,Black / grey exterior,4,full_sample,1555374839621,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom right,top left,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 21', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top left</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom right.']"
21,21,5,COCO_val2014_000000454907.jpg,43,Wood paneled drawers and cabinets,5,full_sample,1555374854154,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,top left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top left,bottom right,"['\nRound 22', '\nTarget: top left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 22', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top left.']"
22,22,5,COCO_val2014_000000027285.jpg,43,White refrigerator and wood panel in back,7,full_sample,1555374875591,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom right,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",top right,top left,"['\nRound 23', '\nTarget: bottom right. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 23', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top left</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to top right.']"
23,23,5,COCO_val2014_000000053697.jpg,43,"Old, old stove",3,full_sample,1555374894746,target,True,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000548523.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000027285.jpg']",A kitchen with a stove and a refrigerator.,bottom left,"['COCO_val2014_000000454907.jpg', 'COCO_val2014_000000027285.jpg', 'COCO_val2014_000000053697.jpg', 'COCO_val2014_000000548523.jpg']",bottom left,top right,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: A kitchen with a stove and a refrigerator.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: A kitchen with a stove and a refrigerator.? ASSISTANT: top right</s></s>', 'USER: wrong, A kitchen with a stove and a refrigerator. is referring to bottom left.']"
