,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000317798.jpg,51,The target looks like a sandwich,6,full_sample,1556315413951,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,top left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom right,top left,"['\nRound 11', '\nTarget: top left. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to bottom right.']"
11,11,2,COCO_val2014_000000050422.jpg,51,The target IS the filtered one with a fork on the plate,12,full_sample,1556315440925,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top right,bottom right,"['\nRound 12', '\nTarget: top right. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 12', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to top right.']"
12,12,3,COCO_val2014_000000317798.jpg,51,The target looks like a sandwich,6,full_sample,1556315454815,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom right,top right,"['\nRound 13', '\nTarget: top left. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 13', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: top right</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to bottom right.']"
13,13,3,COCO_val2014_000000044934.jpg,51,The target is the one without a filter with a fork on the plate.,14,full_sample,1556315504321,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top left,top left,"['\nRound 14', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 14', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: correct.']"
14,14,3,COCO_val2014_000000050422.jpg,51,Filtered  one,2,full_sample,1556315519269,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top right,bottom right,"['\nRound 15', '\nTarget: top right. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to top right.']"
15,15,3,COCO_val2014_000000019763.jpg,51,Red sauce,2,full_sample,1556315528869,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom left,top left,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with a thick crust and generous toppings. is referring to bottom left.']"
16,16,4,COCO_val2014_000000044934.jpg,51,Unfiltered,1,full_sample,1556315541955,distr2,False,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top left,top left,"['\nRound 17', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 17', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: correct.']"
17,17,4,COCO_val2014_000000050422.jpg,51,Filtered fork on plate,4,full_sample,1556315559397,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top right,bottom right,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 18', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to top right.']"
18,18,4,COCO_val2014_000000019763.jpg,51,Red sauce on top,4,full_sample,1556315570311,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom left,top left,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 19', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with a thick crust and generous toppings. is referring to bottom left.']"
19,19,4,COCO_val2014_000000317798.jpg,51,Sandwich,1,full_sample,1556315581060,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom right,bottom right,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 20', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
20,20,5,COCO_val2014_000000050422.jpg,51,Filtered fork,2,full_sample,1556315595390,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']","A sandwich with layers of meat, cheese, and vegetables.",top right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top right,bottom right,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: A sandwich with layers of meat, cheese, and vegetables.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 21', '\nWhich image is this message referring to: A sandwich with layers of meat, cheese, and vegetables.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to top right.']"
21,21,5,COCO_val2014_000000019763.jpg,51,Red sauce on top,4,full_sample,1556315608040,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom left,top left,"['\nRound 22', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with a thick crust and generous toppings. is referring to bottom left.']"
22,22,5,COCO_val2014_000000044934.jpg,51,Unfiltered fork,2,full_sample,1556315620282,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,bottom right,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",top left,top left,"['\nRound 23', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 23', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: correct.']"
23,23,5,COCO_val2014_000000317798.jpg,51,Sandwich,1,full_sample,1556315632003,target,True,"['COCO_val2014_000000317798.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000044934.jpg']",A slice of pizza with a thick crust and generous toppings.,top left,"['COCO_val2014_000000044934.jpg', 'COCO_val2014_000000050422.jpg', 'COCO_val2014_000000019763.jpg', 'COCO_val2014_000000317798.jpg']",bottom right,top left,"['\nRound 24', '\nTarget: top left. Message: ASSISTANT: A slice of pizza with a thick crust and generous toppings.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: A slice of pizza with a thick crust and generous toppings.? ASSISTANT: top left</s></s>', 'USER: wrong, A sandwich with layers of meat, cheese, and vegetables. is referring to bottom right.']"
