,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000436138.jpg,4,single house belcony,3,full_sample,1555373324903,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,top right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom left,"['\nRound 11', '\nTarget: top right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A small village house with a wooden door. is referring to bottom right.']"
11,11,2,COCO_val2014_000000479099.jpg,4,just a tree,3,full_sample,1555373334516,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A brick wall in a park.,top left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 12', '\nTarget: top left. Message: ASSISTANT: A brick wall in a park.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 12', '\nWhich image is this message referring to: A brick wall in a park.? ASSISTANT: top left</s></s>', 'USER: correct.']"
12,12,3,COCO_val2014_000000338826.jpg,4,flag pole,2,full_sample,1555373345475,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A well-maintained garden in the city.,bottom left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 13', '\nTarget: bottom left. Message: ASSISTANT: A well-maintained garden in the city.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 13', '\nWhich image is this message referring to: A well-maintained garden in the city.? ASSISTANT: top right</s></s>', 'USER: correct.']"
13,13,3,COCO_val2014_000000201004.jpg,4,white house,2,full_sample,1555373354594,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a balcony.,bottom right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom right,"['\nRound 14', '\nTarget: bottom right. Message: ASSISTANT: A small village house with a balcony.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 14', '\nWhich image is this message referring to: A small village house with a balcony.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A small village house with a balcony. is referring to bottom left.']"
14,14,3,COCO_val2014_000000479099.jpg,4,single house belcony,3,full_sample,1555373365152,distr0,False,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A brick wall in a park.,top left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 15', '\nTarget: top left. Message: ASSISTANT: A brick wall in a park.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: A brick wall in a park.? ASSISTANT: top left</s></s>', 'USER: correct.']"
15,15,3,COCO_val2014_000000436138.jpg,4,single house belcony,3,full_sample,1555373381575,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,top right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom left,"['\nRound 16', '\nTarget: top right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A small village house with a wooden door. is referring to bottom right.']"
16,16,4,COCO_val2014_000000201004.jpg,4,white house,2,full_sample,1555373391372,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,bottom right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom left,"['\nRound 17', '\nTarget: bottom right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 17', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
17,17,4,COCO_val2014_000000436138.jpg,4,single house belcony,3,full_sample,1555373405975,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,top right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 18', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A small village house with a wooden door. is referring to bottom right.']"
18,18,4,COCO_val2014_000000338826.jpg,4,flag pole,2,full_sample,1555373415271,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A well-maintained garden in the city.,bottom left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A well-maintained garden in the city.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 19', '\nWhich image is this message referring to: A well-maintained garden in the city.? ASSISTANT: top right</s></s>', 'USER: correct.']"
19,19,4,COCO_val2014_000000479099.jpg,4,single tree,2,full_sample,1555373425361,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A brick wall in a park.,top left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: A brick wall in a park.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 20', '\nWhich image is this message referring to: A brick wall in a park.? ASSISTANT: top left</s></s>', 'USER: correct.']"
20,20,5,COCO_val2014_000000338826.jpg,4,flag pole,2,full_sample,1555373435311,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A well-maintained garden in the city.,bottom left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top right,top right,"['\nRound 21', '\nTarget: bottom left. Message: ASSISTANT: A well-maintained garden in the city.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 21', '\nWhich image is this message referring to: A well-maintained garden in the city.? ASSISTANT: top right</s></s>', 'USER: correct.']"
21,21,5,COCO_val2014_000000201004.jpg,4,white house,2,full_sample,1555373446127,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,bottom right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom left,bottom left,"['\nRound 22', '\nTarget: bottom right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
22,22,5,COCO_val2014_000000479099.jpg,4,single tree,2,full_sample,1555373455571,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A brick wall in a park.,top left,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",top left,top left,"['\nRound 23', '\nTarget: top left. Message: ASSISTANT: A brick wall in a park.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 23', '\nWhich image is this message referring to: A brick wall in a park.? ASSISTANT: top left</s></s>', 'USER: correct.']"
23,23,5,COCO_val2014_000000436138.jpg,4,belcony,1,full_sample,1555373464559,target,True,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000436138.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg']",A small village house with a wooden door.,top right,"['COCO_val2014_000000479099.jpg', 'COCO_val2014_000000338826.jpg', 'COCO_val2014_000000201004.jpg', 'COCO_val2014_000000436138.jpg']",bottom right,bottom left,"['\nRound 24', '\nTarget: top right. Message: ASSISTANT: A small village house with a wooden door.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: A small village house with a wooden door.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A small village house with a wooden door. is referring to bottom right.']"
