,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000473237.jpg,0,little girl eating a pizza,5,full_sample,1556320868482,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top left,bottom left,"['\nRound 11', '\nTarget: top right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 11', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top left.']"
11,11,2,COCO_val2014_000000553667.jpg,0,little girl with red earrings,5,full_sample,1556320886537,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top right,top left,"['\nRound 12', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 12', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top right.']"
12,12,3,COCO_val2014_000000359105.jpg,0,girl eating cupcake,3,full_sample,1556320898351,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom left,top right,"['\nRound 13', '\nTarget: top left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 13', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom left.']"
13,13,3,COCO_val2014_000000473237.jpg,0,girl eating pizza,3,full_sample,1556320907862,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top left,bottom left,"['\nRound 14', '\nTarget: top right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 14', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top left.']"
14,14,3,COCO_val2014_000000553667.jpg,0,girl with red earrings,4,full_sample,1556320922985,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top right,top left,"['\nRound 15', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 15', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top right.']"
15,15,3,COCO_val2014_000000334417.jpg,0,man in tuxedo,3,full_sample,1556320934527,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom right,top right,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom right.']"
16,16,4,COCO_val2014_000000473237.jpg,0,girl eating pizza,3,full_sample,1556320945625,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top left,bottom right,"['\nRound 17', '\nTarget: top right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 17', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top left.']"
17,17,4,COCO_val2014_000000359105.jpg,0,girl eating cupcake,3,full_sample,1556320958196,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom left,top left,"['\nRound 18', '\nTarget: top left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 18', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom left.']"
18,18,4,COCO_val2014_000000334417.jpg,0,man in tuxedo,3,full_sample,1556320969662,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom right,bottom left,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 19', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom right.']"
19,19,4,COCO_val2014_000000553667.jpg,0,girl with red earrings,4,full_sample,1556320981412,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top right,bottom right,"['\nRound 20', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 20', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top right.']"
20,20,5,COCO_val2014_000000359105.jpg,0,girl eating cupcake,3,full_sample,1556320992322,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom left,top right,"['\nRound 21', '\nTarget: top left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 21', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom left.']"
21,21,5,COCO_val2014_000000473237.jpg,0,girl eating pizza,3,full_sample,1556321003599,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,top right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top left,bottom left,"['\nRound 22', '\nTarget: top right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 22', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top left.']"
22,22,5,COCO_val2014_000000553667.jpg,0,girl with red earrings,4,full_sample,1556321014920,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom right,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",top right,top left,"['\nRound 23', '\nTarget: bottom right. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 23', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top left</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to top right.']"
23,23,5,COCO_val2014_000000334417.jpg,0,man in tuxedo,3,full_sample,1556321028199,target,True,"['COCO_val2014_000000359105.jpg', 'COCO_val2014_000000473237.jpg', 'COCO_val2014_000000334417.jpg', 'COCO_val2014_000000553667.jpg']",A slice of pizza with pepperoni and a thick crust.,bottom left,"['COCO_val2014_000000473237.jpg', 'COCO_val2014_000000553667.jpg', 'COCO_val2014_000000359105.jpg', 'COCO_val2014_000000334417.jpg']",bottom right,top right,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: A slice of pizza with pepperoni and a thick crust.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: A slice of pizza with pepperoni and a thick crust.? ASSISTANT: top right</s></s>', 'USER: wrong, A slice of pizza with pepperoni and a thick crust. is referring to bottom right.']"
