,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000214919.jpg,13,white container on wood table,5,full_sample,1556320900683,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,top left,"['\nRound 11', '\nTarget: bottom right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange? ASSISTANT: top left</s></s>', 'USER: correct.']"
11,11,2,COCO_val2014_000000159716.jpg,13,1 carrot 1 broccoli,4,full_sample,1556320917530,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are",bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,bottom left,"['\nRound 12', '\nTarget: bottom left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 12', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
12,12,3,COCO_val2014_000000256660.jpg,13,3 carrots gravy on meat,5,full_sample,1556320933828,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,top right,"['\nRound 13', '\nTarget: top right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 13', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is? ASSISTANT: top right</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is is referring to bottom right.']"
13,13,3,COCO_val2014_000000214919.jpg,13,white container; wood table,4,full_sample,1556320955263,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,top left,"['\nRound 14', '\nTarget: bottom right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 14', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange? ASSISTANT: top left</s></s>', 'USER: correct.']"
14,14,3,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320966559,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top right,"['\nRound 15', '\nTarget: top left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is? ASSISTANT: top right</s></s>', 'USER: correct.']"
15,15,3,COCO_val2014_000000159716.jpg,13,"1 carrot, 1 broccoli",4,full_sample,1556320985676,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are",bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,bottom left,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 16', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
16,16,4,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556320995211,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top left,"['\nRound 17', '\nTarget: top left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 17', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is? ASSISTANT: top left</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is is referring to top right.']"
17,17,4,COCO_val2014_000000256660.jpg,13,3 carrots gravy meat,4,full_sample,1556321011554,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,bottom left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 18', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are? ASSISTANT: bottom left</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are is referring to bottom right.']"
18,18,4,COCO_val2014_000000159716.jpg,13,"1 carrot,1 broccoli",3,full_sample,1556321031309,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are",bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,top left,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 19', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are? ASSISTANT: top left</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are is referring to bottom left.']"
19,19,4,COCO_val2014_000000214919.jpg,13,"white container, wood table",4,full_sample,1556321048328,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,top left,"['\nRound 20', '\nTarget: bottom right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 20', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange? ASSISTANT: top left</s></s>', 'USER: correct.']"
20,20,5,COCO_val2014_000000159716.jpg,13,"1 carrot, 1 broccoli",4,full_sample,1556321064360,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are",bottom left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom left,bottom left,"['\nRound 21', '\nTarget: bottom left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 21', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The broccoli is particularly noticeable. The beans are? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
21,21,5,COCO_val2014_000000214919.jpg,13,"white container, wood table",4,full_sample,1556321079359,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange",bottom right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top left,top left,"['\nRound 22', '\nTarget: bottom right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The beans are dark and the carrots are bright orange? ASSISTANT: top left</s></s>', 'USER: correct.']"
22,22,5,COCO_val2014_000000256660.jpg,13,3 carrots gravy meet,4,full_sample,1556321093633,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is",top right,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",bottom right,top right,"['\nRound 23', '\nTarget: top right. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 23', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is? ASSISTANT: top right</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is is referring to bottom right.']"
23,23,5,COCO_val2014_000000558640.jpg,13,red bowl,2,full_sample,1556321102666,target,True,"['COCO_val2014_000000558640.jpg', 'COCO_val2014_000000256660.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000214919.jpg']","""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is",top left,"['COCO_val2014_000000214919.jpg', 'COCO_val2014_000000558640.jpg', 'COCO_val2014_000000159716.jpg', 'COCO_val2014_000000256660.jpg']",top right,top left,"['\nRound 24', '\nTarget: top left. Message: ASSISTANT: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is? ASSISTANT: top left</s></s>', 'USER: wrong, ""A visually appealing meal with a mix of vegetables and meat. The carrots are bright orange and the broccoli is is referring to top right.']"
