,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000388846.jpg,94,There are rows of umbrellas and tall buildings,8,full_sample,1555373262877,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom right,top left,"['\nRound 11', '\nTarget: bottom left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom right.']"
11,11,2,COCO_val2014_000000234595.jpg,94,One row of umbrellas and lots of clouds in the sky,11,full_sample,1555373283826,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom left,top left,"['\nRound 12', '\nTarget: top right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 12', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Sunbathers under umbrella on beach."" is referring to bottom left.']"
12,12,3,COCO_val2014_000000022118.jpg,94,There is a teenage boy and green and blue umbrella,10,full_sample,1555373305682,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top right,top left,"['\nRound 13', '\nTarget: top left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 13', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Sunbathers under umbrella on beach."" is referring to top right.']"
13,13,3,COCO_val2014_000000234595.jpg,94,One row of umbrellas and lots of clouds in the sky,11,full_sample,1555373324555,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom left,top left,"['\nRound 14', '\nTarget: top right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 14', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom left.']"
14,14,3,COCO_val2014_000000490244.jpg,94,There are rows of surfboards and an American flag,9,full_sample,1555373348367,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top left,top left,"['\nRound 15', '\nTarget: bottom right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 15', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: correct.']"
15,15,3,COCO_val2014_000000388846.jpg,94,Rows of umbrellas and tall buildings,6,full_sample,1555373366443,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom right,top left,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom right.']"
16,16,4,COCO_val2014_000000490244.jpg,94,SUrf boards lined up and the American flag,8,full_sample,1555373385780,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top left,top left,"['\nRound 17', '\nTarget: bottom right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 17', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: correct.']"
17,17,4,COCO_val2014_000000234595.jpg,94,Onw row of umbrellas and lots of clouds,8,full_sample,1555373403505,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom left,top left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 18', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom left.']"
18,18,4,COCO_val2014_000000388846.jpg,94,Rows of umbrellas and buildings in the back,8,full_sample,1555373421057,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom right,top left,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 19', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom right.']"
19,19,4,COCO_val2014_000000022118.jpg,94,There is a teenage boy and green and blue umbrella,10,full_sample,1555373442923,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top right,top left,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 20', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to top right.']"
20,20,5,COCO_val2014_000000234595.jpg,94,ONe row of umbrealls and clouds,6,full_sample,1555373459018,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom left,top left,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 21', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom left.']"
21,21,5,COCO_val2014_000000022118.jpg,94,Teenage boy and green and blue umbrella,7,full_sample,1555373476787,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",top left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top right,top left,"['\nRound 22', '\nTarget: top left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to top right.']"
22,22,5,COCO_val2014_000000388846.jpg,94,Rows of umbrellas and buildings,5,full_sample,1555373492132,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom left,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",bottom right,top left,"['\nRound 23', '\nTarget: bottom left. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 23', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: wrong, ""Surfboards on the beach."" is referring to bottom right.']"
23,23,5,COCO_val2014_000000490244.jpg,94,Surfboards and american flag,4,full_sample,1555373507755,target,True,"['COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg', 'COCO_val2014_000000490244.jpg']","""Surfboards on the beach.""",bottom right,"['COCO_val2014_000000490244.jpg', 'COCO_val2014_000000022118.jpg', 'COCO_val2014_000000234595.jpg', 'COCO_val2014_000000388846.jpg']",top left,top left,"['\nRound 24', '\nTarget: bottom right. Message: ASSISTANT: ""Surfboards on the beach.""</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: ""Surfboards on the beach.""? ASSISTANT: top left</s></s>', 'USER: correct.']"
