,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000212545.jpg,77,the child in the sheriff hat with the dog,9,full_sample,1555375019866,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top left,top right,"['\nRound 11', '\nTarget: top right. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 11', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top right</s></s>', 'USER: wrong, Man holding a white cat. is referring to top left.']"
11,11,2,COCO_val2014_000000193401.jpg,77,the red jacket and the mini horse,7,full_sample,1555375035228,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man sitting on a boat.,bottom right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom right,bottom left,"['\nRound 12', '\nTarget: bottom right. Message: ASSISTANT: Man sitting on a boat.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 12', '\nWhich image is this message referring to: Man sitting on a boat.? ASSISTANT: bottom left</s></s>', 'USER: wrong, Man sitting on a boat. is referring to bottom right.']"
12,12,3,COCO_val2014_000000318888.jpg,77,the old man and the puppy,6,full_sample,1555375046292,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top right,top left,"['\nRound 13', '\nTarget: top left. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 13', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: wrong, Man holding a white cat. is referring to top right.']"
13,13,3,COCO_val2014_000000212545.jpg,77,the child in the sheriff hat with the dog,9,full_sample,1555375061281,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top left,top left,"['\nRound 14', '\nTarget: top right. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 14', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: correct.']"
14,14,3,COCO_val2014_000000193401.jpg,77,the red jacket and the mini horse,7,full_sample,1555375072978,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man sitting on a boat.,bottom right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom right,bottom left,"['\nRound 15', '\nTarget: bottom right. Message: ASSISTANT: Man sitting on a boat.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 15', '\nWhich image is this message referring to: Man sitting on a boat.? ASSISTANT: bottom left</s></s>', 'USER: wrong, Man sitting on a boat. is referring to bottom right.']"
15,15,3,COCO_val2014_000000468043.jpg,77,the little boy and the sheep,6,full_sample,1555375084778,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Boy sitting on a boat.,bottom left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom left,bottom left,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: Boy sitting on a boat.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 16', '\nWhich image is this message referring to: Boy sitting on a boat.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
16,16,4,COCO_val2014_000000318888.jpg,77,the old man and the puppy,6,full_sample,1555375095312,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top right,top left,"['\nRound 17', '\nTarget: top left. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 17', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: wrong, Man holding a white cat. is referring to top right.']"
17,17,4,COCO_val2014_000000212545.jpg,77,the child in the sheriff hat and the dog,9,full_sample,1555375110149,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top left,top left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 18', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: correct.']"
18,18,4,COCO_val2014_000000193401.jpg,77,the red jacket and the mini horse,7,full_sample,1555375122737,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man sitting on a boat.,bottom right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom right,bottom left,"['\nRound 19', '\nTarget: bottom right. Message: ASSISTANT: Man sitting on a boat.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 19', '\nWhich image is this message referring to: Man sitting on a boat.? ASSISTANT: bottom left</s></s>', 'USER: wrong, Man sitting on a boat. is referring to bottom right.']"
19,19,4,COCO_val2014_000000468043.jpg,77,the boy and the sheep,5,full_sample,1555375131826,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man sitting on a boat.,bottom left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom left,bottom left,"['\nRound 20', '\nTarget: bottom left. Message: ASSISTANT: Man sitting on a boat.</s></s>', 'USER: the listener correctly answered bottom left.']","['\nRound 20', '\nWhich image is this message referring to: Man sitting on a boat.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
20,20,5,COCO_val2014_000000193401.jpg,77,the red jacket and the mini horse,7,full_sample,1555375143404,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man sitting on a boat.,bottom right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom right,bottom right,"['\nRound 21', '\nTarget: bottom right. Message: ASSISTANT: Man sitting on a boat.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 21', '\nWhich image is this message referring to: Man sitting on a boat.? ASSISTANT: bottom right</s></s>', 'USER: correct.']"
21,21,5,COCO_val2014_000000212545.jpg,77,the child in the sheriff hat and the dog,9,full_sample,1555375156045,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top right,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top left,top left,"['\nRound 22', '\nTarget: top right. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 22', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: correct.']"
22,22,5,COCO_val2014_000000318888.jpg,77,the old man and the puppy,6,full_sample,1555375166375,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,top left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",top right,top right,"['\nRound 23', '\nTarget: top left. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener correctly answered top left.']","['\nRound 23', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top right</s></s>', 'USER: correct.']"
23,23,5,COCO_val2014_000000468043.jpg,77,the boy and the sheep,5,full_sample,1555375186034,target,True,"['COCO_val2014_000000318888.jpg', 'COCO_val2014_000000212545.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",Man holding a white cat.,bottom left,"['COCO_val2014_000000212545.jpg', 'COCO_val2014_000000318888.jpg', 'COCO_val2014_000000468043.jpg', 'COCO_val2014_000000193401.jpg']",bottom left,top left,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: Man holding a white cat.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 24', '\nWhich image is this message referring to: Man holding a white cat.? ASSISTANT: top left</s></s>', 'USER: wrong, Man holding a white cat. is referring to bottom left.']"
