,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000014592.jpg,33,the monkey has a bottle,5,full_sample,1556317010963,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top left,bottom left,"['\nRound 11', '\nTarget: top left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 11', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top left.']"
11,11,2,COCO_val2014_000000360318.jpg,33,the monkey is a baby,5,full_sample,1556317025776,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top right,top left,"['\nRound 12', '\nTarget: bottom right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 12', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top right.']"
12,12,3,COCO_val2014_000000460732.jpg,33,the monkey is sitting on sand,6,full_sample,1556317039663,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom left,top right,"['\nRound 13', '\nTarget: bottom left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 13', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom left.']"
13,13,3,COCO_val2014_000000045387.jpg,33,the monkey is sitting on gravel,6,full_sample,1556317053012,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom right,bottom left,"['\nRound 14', '\nTarget: top right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 14', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom right.']"
14,14,3,COCO_val2014_000000360318.jpg,33,the monkey is a baby,5,full_sample,1556317067361,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top right,bottom right,"['\nRound 15', '\nTarget: bottom right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 15', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top right.']"
15,15,3,COCO_val2014_000000014592.jpg,33,the monkey has a bottle,5,full_sample,1556317078075,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top left,top right,"['\nRound 16', '\nTarget: top left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top left.']"
16,16,4,COCO_val2014_000000460732.jpg,33,the monkey is sitting on sand,6,full_sample,1556317090005,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom left,top left,"['\nRound 17', '\nTarget: bottom left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 17', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom left.']"
17,17,4,COCO_val2014_000000045387.jpg,33,the monkey is sitting on gravel,6,full_sample,1556317104952,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom right,bottom left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 18', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom right.']"
18,18,4,COCO_val2014_000000360318.jpg,33,the monkey is a baby,5,full_sample,1556317117443,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top right,bottom right,"['\nRound 19', '\nTarget: bottom right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 19', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top right.']"
19,19,4,COCO_val2014_000000014592.jpg,33,the monkey has a bottle,5,full_sample,1556317130422,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top left,top right,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 20', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top left.']"
20,20,5,COCO_val2014_000000045387.jpg,33,the monkey is sitting on gravel,6,full_sample,1556317145234,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom right,top left,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 21', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom right.']"
21,21,5,COCO_val2014_000000360318.jpg,33,the monkey is a baby,5,full_sample,1556317157121,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom right,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top right,bottom right,"['\nRound 22', '\nTarget: bottom right. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 22', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top right.']"
22,22,5,COCO_val2014_000000014592.jpg,33,the monkey has a bottle,5,full_sample,1556317172805,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,top left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",top left,top right,"['\nRound 23', '\nTarget: top left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 23', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top right</s></s>', 'USER: wrong, A monkey eating a banana. is referring to top left.']"
23,23,5,COCO_val2014_000000460732.jpg,33,the monkey is sitting on sand,6,full_sample,1556317186991,target,True,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000045387.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000360318.jpg']",A monkey eating a banana.,bottom left,"['COCO_val2014_000000014592.jpg', 'COCO_val2014_000000360318.jpg', 'COCO_val2014_000000460732.jpg', 'COCO_val2014_000000045387.jpg']",bottom left,top left,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: A monkey eating a banana.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 24', '\nWhich image is this message referring to: A monkey eating a banana.? ASSISTANT: top left</s></s>', 'USER: wrong, A monkey eating a banana. is referring to bottom left.']"
